usuario_id,producto_id,tipo_evento,dwell_time_segundos,precio_pagado,metodo_pago,es_fin_de_semana,created_at,carrera,genero,nombre,categoria_general,tiene_gpu_dedicada,student_group
sim_de_3679,p28,view,19.53,,,False,2026-06-16 18:03:04.933937,Ingeniería en Datos e IA,Masculino,Simulated GPU Laptop View,Laptop,True,Data Engineering
sim_de_3573,p26,view,21.25,,,False,2026-06-20 18:03:04.933937,Ingeniería en Datos e IA,Masculino,Simulated GPU Laptop View,Laptop,True,Data Engineering
sim_de_8368,p36,view,25.77,,,False,2026-06-19 18:03:04.933937,Ingeniería en Datos e IA,Prefiero no decir,Simulated GPU Laptop View,Laptop,True,Data Engineering
sim_de_9633,p30,view,16.77,,,True,2026-06-10 18:03:04.933937,Ingeniería en Datos e IA,Masculino,Simulated GPU Laptop View,Laptop,True,Data Engineering
sim_de_7981,p27,view,14.63,,,False,2026-06-23 18:03:04.934940,Ingeniería en Datos e IA,Masculino,Simulated GPU Laptop View,Laptop,True,Data Engineering
sim_de_8184,p30,view,14.06,,,False,2026-06-07 18:03:04.934940,Ingeniería en Datos e IA,Masculino,Simulated GPU Laptop View,Laptop,True,Data Engineering
sim_de_9041,p36,view,14.37,,,True,2026-06-08 18:03:04.934940,Ingeniería en Datos e IA,Femenino,Simulated GPU Laptop View,Laptop,True,Data Engineering
sim_de_5263,p27,view,17.48,,,False,2026-06-08 18:03:04.934940,Ingeniería en Datos e IA,Masculino,Simulated GPU Laptop View,Laptop,True,Data Engineering
sim_de_3969,p30,view,19.23,,,False,2026-06-07 18:03:04.934940,Ingeniería en Datos e IA,Masculino,Simulated GPU Laptop View,Laptop,True,Data Engineering
sim_de_5225,p29,view,18.96,,,False,2026-07-02 18:03:04.934940,Ingeniería en Datos e IA,Femenino,Simulated GPU Laptop View,Laptop,True,Data Engineering
sim_de_6490,p27,view,21.27,,,True,2026-06-22 18:03:04.934940,Ingeniería en Datos e IA,Femenino,Simulated GPU Laptop View,Laptop,True,Data Engineering
sim_de_8679,p29,view,17.85,,,False,2026-06-26 18:03:04.934940,Ingeniería en Datos e IA,Masculino,Simulated GPU Laptop View,Laptop,True,Data Engineering
sim_de_2333,p27,view,23.9,,,False,2026-06-09 18:03:04.934940,Ingeniería en Datos e IA,No binario,Simulated GPU Laptop View,Laptop,True,Data Engineering
sim_de_7212,p26,view,16.69,,,False,2026-06-18 18:03:04.934940,Ingeniería en Datos e IA,Femenino,Simulated GPU Laptop View,Laptop,True,Data Engineering
sim_oth_4093,p28,view,21.89,,,False,2026-06-16 18:03:04.934940,Ingeniería en Robótica Computacional,Femenino,Simulated GPU Laptop View,Laptop,True,Other Majors
sim_oth_1988,p30,view,10.03,,,False,2026-06-28 18:03:04.935945,Ingeniería en Sistemas Embebidos Computacionales,Prefiero no decir,Simulated GPU Laptop View,Laptop,True,Other Majors
sim_oth_2682,p26,view,12.54,,,False,2026-06-06 18:03:04.935945,Ingeniería en Ciberseguridad,Femenino,Simulated GPU Laptop View,Laptop,True,Other Majors
sim_oth_1933,p27,view,21.32,,,True,2026-06-16 18:03:04.935945,Ingeniería en Ciberseguridad,Masculino,Simulated GPU Laptop View,Laptop,True,Other Majors
sim_oth_6390,p29,view,11.75,,,False,2026-06-25 18:03:04.935945,Ingeniería en Robótica Computacional,Femenino,Simulated GPU Laptop View,Laptop,True,Other Majors
sim_oth_4676,p30,view,16.24,,,True,2026-06-06 18:03:04.935945,Ingeniería en Robótica Computacional,Masculino,Simulated GPU Laptop View,Laptop,True,Other Majors
sim_oth_7342,p28,view,9.57,,,False,2026-06-21 18:03:04.935945,Ingeniería en Ciberseguridad,No binario,Simulated GPU Laptop View,Laptop,True,Other Majors
sim_oth_5473,p28,view,11.97,,,True,2026-06-18 18:03:04.935945,Ingeniería en Ciberseguridad,Femenino,Simulated GPU Laptop View,Laptop,True,Other Majors
sim_oth_2875,p29,view,18.47,,,False,2026-06-17 18:03:04.935945,Ingeniería en Ciberseguridad,Femenino,Simulated GPU Laptop View,Laptop,True,Other Majors
sim_oth_6109,p30,view,9.84,,,False,2026-06-09 18:03:04.935945,Ingeniería en Sistemas Embebidos Computacionales,Prefiero no decir,Simulated GPU Laptop View,Laptop,True,Other Majors
sim_oth_5167,p30,view,18.62,,,True,2026-06-15 18:03:04.936946,Ingeniería en Robótica Computacional,Prefiero no decir,Simulated GPU Laptop View,Laptop,True,Other Majors
sim_oth_9357,p28,view,14.65,,,False,2026-07-02 18:03:04.936946,Ingeniería en Robótica Computacional,No binario,Simulated GPU Laptop View,Laptop,True,Other Majors
sim_oth_1778,p36,view,10.08,,,False,2026-06-24 18:03:04.936946,Ingeniería en Ciberseguridad,Femenino,Simulated GPU Laptop View,Laptop,True,Other Majors
sim_oth_4117,p36,view,14.38,,,False,2026-06-13 18:03:04.936946,Ingeniería en Ciberseguridad,Masculino,Simulated GPU Laptop View,Laptop,True,Other Majors
sim_oth_7047,p27,view,15.6,,,False,2026-07-01 18:03:04.936946,Ingeniería en Ciberseguridad,Femenino,Simulated GPU Laptop View,Laptop,True,Other Majors
sim_oth_2949,p26,view,14.34,,,False,2026-06-07 18:03:04.936946,Ingeniería en Robótica Computacional,Femenino,Simulated GPU Laptop View,Laptop,True,Other Majors
sim_oth_8014,p27,view,6.45,,,False,2026-06-15 18:03:04.936946,Ingeniería en Sistemas Embebidos Computacionales,Femenino,Simulated GPU Laptop View,Laptop,True,Other Majors
sim_oth_9619,p26,view,9.48,,,False,2026-06-04 18:03:04.936946,Ingeniería en Sistemas Embebidos Computacionales,No binario,Simulated GPU Laptop View,Laptop,True,Other Majors
sim_oth_3056,p36,view,11.21,,,False,2026-06-24 18:03:04.936946,Ingeniería en Robótica Computacional,No binario,Simulated GPU Laptop View,Laptop,True,Other Majors
sim_oth_4911,p27,view,11.83,,,False,2026-06-13 18:03:04.936946,Ingeniería en Robótica Computacional,Masculino,Simulated GPU Laptop View,Laptop,True,Other Majors
sim_oth_3430,p28,view,14.33,,,False,2026-06-29 18:03:04.936946,Ingeniería en Robótica Computacional,Masculino,Simulated GPU Laptop View,Laptop,True,Other Majors
sim_oth_9601,p28,view,12.74,,,True,2026-06-05 18:03:04.936946,Ingeniería en Robótica Computacional,Masculino,Simulated GPU Laptop View,Laptop,True,Other Majors
sim_oth_8179,p29,view,7.29,,,True,2026-06-20 18:03:04.937945,Ingeniería en Sistemas Embebidos Computacionales,Femenino,Simulated GPU Laptop View,Laptop,True,Other Majors
sim_oth_4638,p36,view,13.47,,,False,2026-06-25 18:03:04.937945,Ingeniería en Ciberseguridad,Masculino,Simulated GPU Laptop View,Laptop,True,Other Majors
sim_oth_5790,p28,view,14.3,,,True,2026-06-27 18:03:04.937945,Ingeniería en Robótica Computacional,Masculino,Simulated GPU Laptop View,Laptop,True,Other Majors
sim_oth_5644,p26,view,14.12,,,False,2026-06-05 18:03:04.937945,Ingeniería en Robótica Computacional,Masculino,Simulated GPU Laptop View,Laptop,True,Other Majors
sim_oth_7236,p36,view,15.99,,,True,2026-07-02 18:03:04.937945,Ingeniería en Sistemas Embebidos Computacionales,Masculino,Simulated GPU Laptop View,Laptop,True,Other Majors
sim_oth_8005,p30,view,15.1,,,False,2026-06-04 18:03:04.937945,Ingeniería en Ciberseguridad,Femenino,Simulated GPU Laptop View,Laptop,True,Other Majors
sim_oth_4453,p29,view,13.75,,,False,2026-06-15 18:03:04.937945,Ingeniería en Ciberseguridad,Masculino,Simulated GPU Laptop View,Laptop,True,Other Majors
sim_oth_7563,p27,view,11.85,,,False,2026-06-29 18:03:04.937945,Ingeniería en Robótica Computacional,Masculino,Simulated GPU Laptop View,Laptop,True,Other Majors
sim_oth_2394,p27,view,6.12,,,False,2026-06-21 18:03:04.937945,Ingeniería en Sistemas Embebidos Computacionales,Masculino,Simulated GPU Laptop View,Laptop,True,Other Majors
sim_oth_3958,p26,view,13.65,,,True,2026-06-25 18:03:04.937945,Ingeniería en Robótica Computacional,Femenino,Simulated GPU Laptop View,Laptop,True,Other Majors
sim_oth_1525,p36,view,12.85,,,False,2026-06-28 18:03:04.937945,Ingeniería en Ciberseguridad,Femenino,Simulated GPU Laptop View,Laptop,True,Other Majors
sim_oth_5648,p36,view,13.08,,,True,2026-06-04 18:03:04.937945,Ingeniería en Sistemas Embebidos Computacionales,Masculino,Simulated GPU Laptop View,Laptop,True,Other Majors
sim_oth_3278,p26,view,7.5,,,False,2026-06-26 18:03:04.937945,Ingeniería en Robótica Computacional,Masculino,Simulated GPU Laptop View,Laptop,True,Other Majors
sim_oth_9219,p27,view,8.21,,,False,2026-06-28 18:03:04.937945,Ingeniería en Sistemas Embebidos Computacionales,Masculino,Simulated GPU Laptop View,Laptop,True,Other Majors
sim_oth_5555,p29,view,15.89,,,False,2026-06-18 18:03:04.938944,Ingeniería en Sistemas Embebidos Computacionales,Femenino,Simulated GPU Laptop View,Laptop,True,Other Majors
sim_oth_1629,p36,view,11.96,,,False,2026-06-04 18:03:04.938944,Ingeniería en Robótica Computacional,Masculino,Simulated GPU Laptop View,Laptop,True,Other Majors
sim_oth_4432,p26,view,14.55,,,False,2026-06-25 18:03:04.938944,Ingeniería en Sistemas Embebidos Computacionales,No binario,Simulated GPU Laptop View,Laptop,True,Other Majors
sim_oth_1575,p36,view,12.2,,,True,2026-06-08 18:03:04.938944,Ingeniería en Sistemas Embebidos Computacionales,Masculino,Simulated GPU Laptop View,Laptop,True,Other Majors
sim_oth_7116,p29,view,12.21,,,False,2026-06-16 18:03:04.938944,Ingeniería en Sistemas Embebidos Computacionales,No binario,Simulated GPU Laptop View,Laptop,True,Other Majors
sim_oth_1619,p28,view,15.48,,,True,2026-06-15 18:03:04.938944,Ingeniería en Robótica Computacional,Femenino,Simulated GPU Laptop View,Laptop,True,Other Majors
sim_oth_1281,p30,view,10.24,,,False,2026-06-30 18:03:04.938944,Ingeniería en Robótica Computacional,Femenino,Simulated GPU Laptop View,Laptop,True,Other Majors
sim_oth_6178,p30,view,12.45,,,True,2026-06-14 18:03:04.938944,Ingeniería en Robótica Computacional,Masculino,Simulated GPU Laptop View,Laptop,True,Other Majors
sim_oth_9467,p30,view,10.44,,,False,2026-06-06 18:03:04.938944,Ingeniería en Sistemas Embebidos Computacionales,Femenino,Simulated GPU Laptop View,Laptop,True,Other Majors
sim_oth_8473,p30,view,10.54,,,False,2026-06-09 18:03:04.938944,Ingeniería en Sistemas Embebidos Computacionales,Masculino,Simulated GPU Laptop View,Laptop,True,Other Majors
sim_oth_8595,p36,view,10.99,,,True,2026-06-20 18:03:04.938944,Ingeniería en Robótica Computacional,Femenino,Simulated GPU Laptop View,Laptop,True,Other Majors
sim_oth_5470,p27,view,12.9,,,True,2026-06-10 18:03:04.939943,Ingeniería en Ciberseguridad,Masculino,Simulated GPU Laptop View,Laptop,True,Other Majors
sim_oth_5612,p36,view,10.38,,,False,2026-07-02 18:03:04.939943,Ingeniería en Sistemas Embebidos Computacionales,Prefiero no decir,Simulated GPU Laptop View,Laptop,True,Other Majors
sim_oth_7089,p36,view,16.62,,,False,2026-06-16 18:03:04.939943,Ingeniería en Robótica Computacional,No binario,Simulated GPU Laptop View,Laptop,True,Other Majors
sim_oth_1986,p26,view,8.88,,,False,2026-07-02 18:03:04.939943,Ingeniería en Ciberseguridad,Femenino,Simulated GPU Laptop View,Laptop,True,Other Majors
sim_oth_4124,p30,view,11.43,,,False,2026-06-05 18:03:04.939943,Ingeniería en Robótica Computacional,Prefiero no decir,Simulated GPU Laptop View,Laptop,True,Other Majors
sim_oth_9133,p26,view,10.52,,,False,2026-06-08 18:03:04.939943,Ingeniería en Ciberseguridad,Masculino,Simulated GPU Laptop View,Laptop,True,Other Majors
sim_oth_4230,p26,view,17.31,,,True,2026-07-01 18:03:04.939943,Ingeniería en Ciberseguridad,Masculino,Simulated GPU Laptop View,Laptop,True,Other Majors
sim_oth_2667,p36,view,12.81,,,False,2026-07-01 18:03:04.939943,Ingeniería en Robótica Computacional,No binario,Simulated GPU Laptop View,Laptop,True,Other Majors
sim_oth_2388,p28,view,15.81,,,False,2026-06-11 18:03:04.939943,Ingeniería en Sistemas Embebidos Computacionales,Femenino,Simulated GPU Laptop View,Laptop,True,Other Majors
sim_oth_4726,p26,view,6.75,,,False,2026-06-26 18:03:04.939943,Ingeniería en Sistemas Embebidos Computacionales,Masculino,Simulated GPU Laptop View,Laptop,True,Other Majors
sim_oth_3875,p30,view,13.06,,,False,2026-06-16 18:03:04.939943,Ingeniería en Ciberseguridad,Masculino,Simulated GPU Laptop View,Laptop,True,Other Majors
sim_oth_8010,p36,view,15.3,,,False,2026-07-01 18:03:04.939943,Ingeniería en Robótica Computacional,Masculino,Simulated GPU Laptop View,Laptop,True,Other Majors
sim_oth_7228,p27,view,12.4,,,False,2026-07-01 18:03:04.940943,Ingeniería en Robótica Computacional,No binario,Simulated GPU Laptop View,Laptop,True,Other Majors
sim_oth_2177,p26,view,15.94,,,False,2026-07-01 18:03:04.940943,Ingeniería en Ciberseguridad,Femenino,Simulated GPU Laptop View,Laptop,True,Other Majors
sim_oth_9234,p36,view,10.24,,,False,2026-06-21 18:03:04.940943,Ingeniería en Sistemas Embebidos Computacionales,Masculino,Simulated GPU Laptop View,Laptop,True,Other Majors
sim_oth_9212,p28,view,17.17,,,True,2026-06-18 18:03:04.940943,Ingeniería en Ciberseguridad,No binario,Simulated GPU Laptop View,Laptop,True,Other Majors
sim_oth_7936,p29,view,20.38,,,False,2026-06-18 18:03:04.940943,Ingeniería en Ciberseguridad,Masculino,Simulated GPU Laptop View,Laptop,True,Other Majors
sim_oth_5882,p27,view,10.79,,,True,2026-06-29 18:03:04.940943,Ingeniería en Ciberseguridad,Femenino,Simulated GPU Laptop View,Laptop,True,Other Majors
sim_oth_4610,p30,view,10.5,,,False,2026-06-30 18:03:04.940943,Ingeniería en Robótica Computacional,Masculino,Simulated GPU Laptop View,Laptop,True,Other Majors
sim_oth_7787,p27,view,17.33,,,True,2026-06-22 18:03:04.940943,Ingeniería en Sistemas Embebidos Computacionales,Masculino,Simulated GPU Laptop View,Laptop,True,Other Majors
sim_oth_8052,p26,view,17.79,,,False,2026-06-23 18:03:04.940943,Ingeniería en Robótica Computacional,Masculino,Simulated GPU Laptop View,Laptop,True,Other Majors
sim_oth_6291,p30,view,10.22,,,False,2026-06-06 18:03:04.940943,Ingeniería en Ciberseguridad,Masculino,Simulated GPU Laptop View,Laptop,True,Other Majors
sim_oth_8285,p30,view,10.59,,,False,2026-06-24 18:03:04.940943,Ingeniería en Robótica Computacional,Femenino,Simulated GPU Laptop View,Laptop,True,Other Majors
sim_oth_1009,p27,view,11.09,,,False,2026-06-23 18:03:04.940943,Ingeniería en Ciberseguridad,Femenino,Simulated GPU Laptop View,Laptop,True,Other Majors
sim_oth_2316,p29,view,7.26,,,False,2026-06-14 18:03:04.941944,Ingeniería en Sistemas Embebidos Computacionales,Masculino,Simulated GPU Laptop View,Laptop,True,Other Majors
sim_oth_1145,p28,view,8.79,,,False,2026-07-02 18:03:04.941944,Ingeniería en Sistemas Embebidos Computacionales,Masculino,Simulated GPU Laptop View,Laptop,True,Other Majors
sim_oth_1482,p29,view,8.49,,,False,2026-06-10 18:03:04.941944,Ingeniería en Ciberseguridad,Femenino,Simulated GPU Laptop View,Laptop,True,Other Majors
sim_oth_3852,p28,view,9.34,,,False,2026-06-22 18:03:04.941944,Ingeniería en Robótica Computacional,Femenino,Simulated GPU Laptop View,Laptop,True,Other Majors
sim_oth_2100,p30,view,11.98,,,True,2026-06-08 18:03:04.941944,Ingeniería en Robótica Computacional,Femenino,Simulated GPU Laptop View,Laptop,True,Other Majors
sim_oth_5358,p30,view,12.94,,,False,2026-06-23 18:03:04.941944,Ingeniería en Robótica Computacional,Masculino,Simulated GPU Laptop View,Laptop,True,Other Majors
sim_oth_7602,p29,view,17.68,,,False,2026-06-29 18:03:04.941944,Ingeniería en Robótica Computacional,Femenino,Simulated GPU Laptop View,Laptop,True,Other Majors
sim_oth_7764,p36,view,8.51,,,False,2026-06-28 18:03:04.941944,Ingeniería en Ciberseguridad,Masculino,Simulated GPU Laptop View,Laptop,True,Other Majors
sim_oth_1072,p26,view,15.64,,,True,2026-06-24 18:03:04.941944,Ingeniería en Sistemas Embebidos Computacionales,Femenino,Simulated GPU Laptop View,Laptop,True,Other Majors
sim_oth_7704,p29,view,11.33,,,True,2026-06-28 18:03:04.941944,Ingeniería en Sistemas Embebidos Computacionales,Masculino,Simulated GPU Laptop View,Laptop,True,Other Majors
sim_oth_8397,p27,view,11.92,,,False,2026-06-21 18:03:04.942945,Ingeniería en Ciberseguridad,Masculino,Simulated GPU Laptop View,Laptop,True,Other Majors
sim_oth_9533,p36,view,14.53,,,True,2026-06-21 18:03:04.942945,Ingeniería en Robótica Computacional,Femenino,Simulated GPU Laptop View,Laptop,True,Other Majors
sim_oth_4874,p27,view,8.06,,,False,2026-06-13 18:03:04.942945,Ingeniería en Robótica Computacional,Masculino,Simulated GPU Laptop View,Laptop,True,Other Majors
sim_oth_4374,p26,view,13.48,,,True,2026-06-23 18:03:04.942945,Ingeniería en Robótica Computacional,Masculino,Simulated GPU Laptop View,Laptop,True,Other Majors
sim_oth_4083,p26,view,12.7,,,False,2026-06-25 18:03:04.942945,Ingeniería en Sistemas Embebidos Computacionales,No binario,Simulated GPU Laptop View,Laptop,True,Other Majors
sim_oth_1236,p29,view,13.87,,,False,2026-06-11 18:03:04.942945,Ingeniería en Ciberseguridad,Masculino,Simulated GPU Laptop View,Laptop,True,Other Majors
sim_oth_9555,p26,view,13.14,,,False,2026-06-12 18:03:04.942945,Ingeniería en Robótica Computacional,Femenino,Simulated GPU Laptop View,Laptop,True,Other Majors
sim_oth_5895,p26,view,20.94,,,False,2026-06-21 18:03:04.942945,Ingeniería en Robótica Computacional,Femenino,Simulated GPU Laptop View,Laptop,True,Other Majors
sim_oth_4725,p29,view,9.8,,,False,2026-06-15 18:03:04.942945,Ingeniería en Ciberseguridad,Femenino,Simulated GPU Laptop View,Laptop,True,Other Majors
sim_oth_1340,p27,view,10.19,,,False,2026-06-24 18:03:04.942945,Ingeniería en Ciberseguridad,Femenino,Simulated GPU Laptop View,Laptop,True,Other Majors
sim_oth_6299,p36,view,9.86,,,False,2026-06-29 18:03:04.942945,Ingeniería en Robótica Computacional,Masculino,Simulated GPU Laptop View,Laptop,True,Other Majors
sim_oth_2442,p36,view,10.1,,,False,2026-06-11 18:03:04.942945,Ingeniería en Ciberseguridad,Masculino,Simulated GPU Laptop View,Laptop,True,Other Majors
sim_oth_5107,p26,view,9.81,,,True,2026-06-15 18:03:04.942945,Ingeniería en Ciberseguridad,Masculino,Simulated GPU Laptop View,Laptop,True,Other Majors
sim_oth_8629,p36,view,16.38,,,True,2026-06-26 18:03:04.942945,Ingeniería en Robótica Computacional,Femenino,Simulated GPU Laptop View,Laptop,True,Other Majors
sim_oth_8842,p27,view,17.21,,,True,2026-06-30 18:03:04.942945,Ingeniería en Robótica Computacional,No binario,Simulated GPU Laptop View,Laptop,True,Other Majors
sim_oth_7097,p27,view,10.05,,,False,2026-06-08 18:03:04.942945,Ingeniería en Ciberseguridad,No binario,Simulated GPU Laptop View,Laptop,True,Other Majors
sim_oth_5259,p36,view,9.1,,,True,2026-06-17 18:03:04.944179,Ingeniería en Robótica Computacional,Masculino,Simulated GPU Laptop View,Laptop,True,Other Majors
sim_oth_3530,p26,view,13.8,,,False,2026-06-20 18:03:04.944179,Ingeniería en Ciberseguridad,Femenino,Simulated GPU Laptop View,Laptop,True,Other Majors
sim_oth_3964,p27,view,10.11,,,False,2026-06-18 18:03:04.944179,Ingeniería en Ciberseguridad,Masculino,Simulated GPU Laptop View,Laptop,True,Other Majors
sim_oth_8967,p29,view,14.38,,,False,2026-06-19 18:03:04.944179,Ingeniería en Robótica Computacional,Femenino,Simulated GPU Laptop View,Laptop,True,Other Majors
sim_oth_3494,p36,view,12.83,,,True,2026-06-22 18:03:04.944179,Ingeniería en Robótica Computacional,Masculino,Simulated GPU Laptop View,Laptop,True,Other Majors
sim_oth_7610,p28,view,6.64,,,False,2026-07-01 18:03:04.944179,Ingeniería en Robótica Computacional,Femenino,Simulated GPU Laptop View,Laptop,True,Other Majors
sim_oth_7525,p28,view,17.67,,,False,2026-06-09 18:03:04.944179,Ingeniería en Sistemas Embebidos Computacionales,Prefiero no decir,Simulated GPU Laptop View,Laptop,True,Other Majors
sim_oth_6448,p29,view,18.57,,,False,2026-06-14 18:03:04.944179,Ingeniería en Sistemas Embebidos Computacionales,Masculino,Simulated GPU Laptop View,Laptop,True,Other Majors
sim_oth_7907,p26,view,9.89,,,False,2026-06-26 18:03:04.944179,Ingeniería en Ciberseguridad,Femenino,Simulated GPU Laptop View,Laptop,True,Other Majors
sim_oth_2403,p29,view,10.7,,,True,2026-06-29 18:03:04.944179,Ingeniería en Robótica Computacional,Masculino,Simulated GPU Laptop View,Laptop,True,Other Majors
sim_oth_8870,p36,view,13.13,,,False,2026-06-30 18:03:04.944179,Ingeniería en Sistemas Embebidos Computacionales,Masculino,Simulated GPU Laptop View,Laptop,True,Other Majors
sim_oth_2549,p30,view,13.3,,,False,2026-06-28 18:03:04.944179,Ingeniería en Robótica Computacional,Femenino,Simulated GPU Laptop View,Laptop,True,Other Majors
sim_oth_8898,p30,view,14.47,,,True,2026-06-18 18:03:04.945178,Ingeniería en Ciberseguridad,Masculino,Simulated GPU Laptop View,Laptop,True,Other Majors
sim_oth_8993,p30,view,19.34,,,True,2026-06-12 18:03:04.945178,Ingeniería en Robótica Computacional,Femenino,Simulated GPU Laptop View,Laptop,True,Other Majors
sim_oth_8380,p30,view,11.46,,,False,2026-06-20 18:03:04.945178,Ingeniería en Ciberseguridad,Femenino,Simulated GPU Laptop View,Laptop,True,Other Majors
sim_oth_5795,p28,view,9.23,,,False,2026-06-13 18:03:04.945178,Ingeniería en Sistemas Embebidos Computacionales,Femenino,Simulated GPU Laptop View,Laptop,True,Other Majors
sim_oth_6827,p27,view,7.13,,,False,2026-06-05 18:03:04.945178,Ingeniería en Robótica Computacional,Masculino,Simulated GPU Laptop View,Laptop,True,Other Majors
sim_oth_4493,p27,view,9.47,,,False,2026-06-20 18:03:04.945178,Ingeniería en Ciberseguridad,No binario,Simulated GPU Laptop View,Laptop,True,Other Majors
sim_oth_1016,p26,view,11.98,,,False,2026-07-01 18:03:04.945178,Ingeniería en Ciberseguridad,Femenino,Simulated GPU Laptop View,Laptop,True,Other Majors
sim_oth_9433,p27,view,18.56,,,False,2026-06-25 18:03:04.945178,Ingeniería en Ciberseguridad,Masculino,Simulated GPU Laptop View,Laptop,True,Other Majors
sim_oth_1775,p28,view,10.24,,,False,2026-06-16 18:03:04.945178,Ingeniería en Sistemas Embebidos Computacionales,No binario,Simulated GPU Laptop View,Laptop,True,Other Majors
sim_oth_4926,p30,view,12.91,,,True,2026-06-21 18:03:04.945178,Ingeniería en Ciberseguridad,Masculino,Simulated GPU Laptop View,Laptop,True,Other Majors
sim_oth_5940,p26,view,12.04,,,False,2026-07-02 18:03:04.945178,Ingeniería en Ciberseguridad,Masculino,Simulated GPU Laptop View,Laptop,True,Other Majors
sim_oth_8650,p26,view,16.38,,,False,2026-06-12 18:03:04.945178,Ingeniería en Robótica Computacional,Masculino,Simulated GPU Laptop View,Laptop,True,Other Majors
sim_oth_5531,p28,view,21.2,,,False,2026-06-05 18:03:04.946182,Ingeniería en Sistemas Embebidos Computacionales,Femenino,Simulated GPU Laptop View,Laptop,True,Other Majors
sim_oth_9964,p36,view,10.19,,,False,2026-06-25 18:03:04.946182,Ingeniería en Robótica Computacional,Femenino,Simulated GPU Laptop View,Laptop,True,Other Majors
sim_oth_7511,p29,view,10.34,,,False,2026-06-25 18:03:04.946182,Ingeniería en Ciberseguridad,Prefiero no decir,Simulated GPU Laptop View,Laptop,True,Other Majors
sim_oth_2827,p36,view,15.86,,,False,2026-06-24 18:03:04.946182,Ingeniería en Ciberseguridad,No binario,Simulated GPU Laptop View,Laptop,True,Other Majors
sim_oth_5285,p27,view,14.55,,,False,2026-06-29 18:03:04.946182,Ingeniería en Sistemas Embebidos Computacionales,Prefiero no decir,Simulated GPU Laptop View,Laptop,True,Other Majors
sim_oth_1780,p30,view,18.75,,,False,2026-06-17 18:03:04.946182,Ingeniería en Robótica Computacional,Femenino,Simulated GPU Laptop View,Laptop,True,Other Majors
sim_oth_8569,p26,view,14.2,,,False,2026-06-06 18:03:04.946182,Ingeniería en Robótica Computacional,Masculino,Simulated GPU Laptop View,Laptop,True,Other Majors
sim_oth_8128,p27,view,10.81,,,False,2026-06-13 18:03:04.947182,Ingeniería en Ciberseguridad,Masculino,Simulated GPU Laptop View,Laptop,True,Other Majors
sim_oth_1685,p26,view,14.23,,,False,2026-06-30 18:03:04.947182,Ingeniería en Robótica Computacional,Masculino,Simulated GPU Laptop View,Laptop,True,Other Majors
sim_oth_1038,p26,view,16.09,,,False,2026-06-18 18:03:04.947182,Ingeniería en Robótica Computacional,Masculino,Simulated GPU Laptop View,Laptop,True,Other Majors
sim_oth_8165,p30,view,15.05,,,False,2026-06-19 18:03:04.947182,Ingeniería en Robótica Computacional,Masculino,Simulated GPU Laptop View,Laptop,True,Other Majors
sim_oth_9789,p36,view,13.93,,,False,2026-06-11 18:03:04.947182,Ingeniería en Ciberseguridad,Masculino,Simulated GPU Laptop View,Laptop,True,Other Majors
sim_oth_5558,p29,view,15.94,,,False,2026-06-18 18:03:04.947182,Ingeniería en Sistemas Embebidos Computacionales,Femenino,Simulated GPU Laptop View,Laptop,True,Other Majors
sim_oth_9652,p36,view,16.31,,,False,2026-06-04 18:03:04.947182,Ingeniería en Ciberseguridad,Masculino,Simulated GPU Laptop View,Laptop,True,Other Majors
sim_oth_9894,p36,view,17.08,,,False,2026-06-04 18:03:04.947182,Ingeniería en Robótica Computacional,No binario,Simulated GPU Laptop View,Laptop,True,Other Majors
sim_oth_8295,p30,view,14.44,,,True,2026-06-23 18:03:04.947182,Ingeniería en Robótica Computacional,Femenino,Simulated GPU Laptop View,Laptop,True,Other Majors
sim_oth_7272,p29,view,11.5,,,False,2026-07-02 18:03:04.947182,Ingeniería en Sistemas Embebidos Computacionales,Masculino,Simulated GPU Laptop View,Laptop,True,Other Majors
sim_oth_9033,p28,view,12.63,,,False,2026-06-12 18:03:04.947182,Ingeniería en Robótica Computacional,Masculino,Simulated GPU Laptop View,Laptop,True,Other Majors
sim_oth_3159,p30,view,16.44,,,False,2026-06-29 18:03:04.948179,Ingeniería en Robótica Computacional,Masculino,Simulated GPU Laptop View,Laptop,True,Other Majors
sim_oth_9505,p36,view,9.16,,,False,2026-06-19 18:03:04.948179,Ingeniería en Robótica Computacional,Masculino,Simulated GPU Laptop View,Laptop,True,Other Majors
sim_oth_8604,p26,view,13.43,,,False,2026-06-17 18:03:04.948179,Ingeniería en Sistemas Embebidos Computacionales,Masculino,Simulated GPU Laptop View,Laptop,True,Other Majors
sim_oth_6189,p28,view,10.68,,,False,2026-06-29 18:03:04.948179,Ingeniería en Sistemas Embebidos Computacionales,Masculino,Simulated GPU Laptop View,Laptop,True,Other Majors
sim_oth_2929,p36,view,12.2,,,False,2026-06-28 18:03:04.948179,Ingeniería en Robótica Computacional,Masculino,Simulated GPU Laptop View,Laptop,True,Other Majors
sim_oth_3023,p30,view,16.7,,,True,2026-06-19 18:03:04.948179,Ingeniería en Ciberseguridad,Masculino,Simulated GPU Laptop View,Laptop,True,Other Majors
sim_oth_3563,p30,view,12.79,,,False,2026-06-09 18:03:04.948179,Ingeniería en Ciberseguridad,Masculino,Simulated GPU Laptop View,Laptop,True,Other Majors
